"Plot Title: 20750527-SHSC.WSM.SGT.240720"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 20750527, SEN S/N: 20750527, LBL: 5)","Temp, °C (LGR S/N: 20750527, SEN S/N: 20750527, LBL: 25)","Temp, °C (LGR S/N: 20750527, SEN S/N: 20750527, LBL: 50)","Temp, °C (LGR S/N: 20750527, SEN S/N: 20750527, LBL: 100)","Host Connected (LGR S/N: 20750527)","Stopped (LGR S/N: 20750527)","End Of File (LGR S/N: 20750527)"
969,24/08/10 00:30:00,14.457,9.805,-0.199,-1.185,,,
970,24/08/10 01:00:00,14.337,10.124,-0.227,-1.213,,,
971,24/08/10 01:30:00,14.218,10.467,-0.199,-1.185,,,
972,24/08/10 02:00:00,14.050,10.638,-0.227,-1.213,,,
973,24/08/10 02:30:00,13.882,10.271,-0.199,-1.185,,,
974,24/08/10 03:00:00,13.738,9.657,-0.199,-1.213,,,
975,24/08/10 03:30:00,13.570,8.990,-0.199,-1.213,,,
976,24/08/10 04:00:00,13.401,8.519,-0.199,-1.213,,,
977,24/08/10 04:30:00,13.233,8.270,-0.227,-1.213,,,
978,24/08/10 05:00:00,13.112,8.170,-0.199,-1.213,,,
979,24/08/10 05:30:00,12.992,8.095,-0.199,-1.213,,,
980,24/08/10 06:00:00,12.847,8.045,-0.227,-1.213,,,
981,24/08/10 06:30:00,12.727,8.020,-0.199,-1.213,,,
982,24/08/10 07:00:00,12.606,7.995,-0.199,-1.213,,,
983,24/08/10 07:30:00,12.509,7.945,-0.199,-1.213,,,
984,24/08/10 08:00:00,12.413,7.920,-0.199,-1.213,,,
985,24/08/10 08:30:00,12.316,7.895,-0.199,-1.213,,,
986,24/08/10 09:00:00,12.243,7.845,-0.199,-1.213,,,
987,24/08/10 09:30:00,12.147,7.820,-0.199,-1.213,,,
988,24/08/10 10:00:00,12.050,7.795,-0.199,-1.213,,,
989,24/08/10 10:30:00,11.977,7.745,-0.199,-1.185,,,
990,24/08/10 11:00:00,11.904,7.720,-0.199,-1.185,,,
991,24/08/10 11:30:00,11.832,7.695,-0.199,-1.185,,,
992,24/08/10 12:00:00,11.759,7.670,-0.199,-1.213,,,
993,24/08/10 12:30:00,11.686,7.619,-0.199,-1.213,,,
994,24/08/10 13:00:00,11.613,7.594,-0.199,-1.213,,,
995,24/08/10 13:30:00,11.540,7.544,-0.199,-1.213,,,
996,24/08/10 14:00:00,11.467,7.544,-0.199,-1.213,,,
997,24/08/10 14:30:00,11.419,7.494,-0.199,-1.213,,,
998,24/08/10 15:00:00,11.346,7.444,-0.199,-1.213,,,
999,24/08/10 15:30:00,11.297,7.419,-0.199,-1.185,,,
1000,24/08/10 16:00:00,11.273,7.393,-0.199,-1.185,,,
1001,24/08/10 16:30:00,11.248,7.368,-0.199,-1.185,,,
1002,24/08/10 17:00:00,11.224,7.343,-0.199,-1.213,,,
1003,24/08/10 17:30:00,11.224,7.318,-0.199,-1.185,,,
1004,24/08/10 18:00:00,11.248,7.268,-0.199,-1.185,,,
1005,24/08/10 18:30:00,11.273,7.242,-0.199,-1.185,,,
1006,24/08/10 19:00:00,11.321,7.192,-0.199,-1.185,,,
1007,24/08/10 19:30:00,11.370,7.167,-0.199,-1.185,,,
1008,24/08/10 20:00:00,11.419,7.142,-0.199,-1.213,,,
1009,24/08/10 20:30:00,11.492,7.091,-0.199,-1.185,,,
1010,24/08/10 21:00:00,11.589,7.066,-0.199,-1.213,,,
1011,24/08/10 21:30:00,11.637,7.041,-0.199,-1.185,,,
1012,24/08/10 22:00:00,11.710,7.015,-0.199,-1.185,,,
1013,24/08/10 22:30:00,11.783,6.965,-0.199,-1.185,,,
1014,24/08/10 23:00:00,11.832,6.940,-0.199,-1.185,,,
1015,24/08/10 23:30:00,11.929,6.914,-0.199,-1.213,,,
1016,24/08/11 00:00:00,11.977,6.889,-0.199,-1.185,,,
1017,24/08/11 00:30:00,12.050,6.864,-0.199,-1.185,,,
1018,24/08/11 01:00:00,12.098,6.864,-0.199,-1.185,,,
1019,24/08/11 01:30:00,12.147,6.839,-0.199,-1.185,,,
1020,24/08/11 02:00:00,12.171,6.813,-0.199,-1.185,,,
1021,24/08/11 02:30:00,12.219,6.788,-0.199,-1.185,,,
1022,24/08/11 03:00:00,12.243,6.788,-0.199,-1.185,,,
1023,24/08/11 03:30:00,12.292,6.763,-0.199,-1.185,,,
1024,24/08/11 04:00:00,12.292,6.763,-0.199,-1.185,,,
1025,24/08/11 04:30:00,12.292,6.737,-0.199,-1.185,,,
1026,24/08/11 05:00:00,12.243,6.737,-0.199,-1.185,,,
1027,24/08/11 05:30:00,12.171,6.737,-0.171,-1.185,,,
1028,24/08/11 06:00:00,12.098,6.737,-0.199,-1.185,,,
1029,24/08/11 06:30:00,11.977,6.737,-0.199,-1.185,,,
1030,24/08/11 07:00:00,11.856,6.737,-0.199,-1.185,,,
1031,24/08/11 07:30:00,11.710,6.737,-0.199,-1.185,,,
1032,24/08/11 08:00:00,11.565,6.737,-0.199,-1.185,,,
1033,24/08/11 08:30:00,11.346,6.737,-0.199,-1.185,,,
1034,24/08/11 09:00:00,11.151,6.737,-0.199,-1.185,,,
1035,24/08/11 09:30:00,10.956,6.737,-0.199,-1.185,,,
1036,24/08/11 10:00:00,10.785,6.737,-0.199,-1.185,,,
1037,24/08/11 10:30:00,10.638,6.737,-0.199,-1.185,,,
1038,24/08/11 11:00:00,10.541,6.737,-0.199,-1.185,,,
1039,24/08/11 11:30:00,10.443,6.712,-0.199,-1.185,,,
1040,24/08/11 12:00:00,10.369,6.712,-0.171,-1.185,,,
1041,24/08/11 12:30:00,10.296,6.712,-0.171,-1.185,,,
1042,24/08/11 13:00:00,10.271,6.712,-0.199,-1.185,,,
1043,24/08/11 13:30:00,10.222,6.687,-0.199,-1.185,,,
1044,24/08/11 14:00:00,10.222,6.687,-0.199,-1.185,,,
1045,24/08/11 14:30:00,10.198,6.661,-0.199,-1.185,,,
1046,24/08/11 15:00:00,10.198,6.661,-0.171,-1.185,,,
1047,24/08/11 15:30:00,10.173,6.636,-0.171,-1.185,,,
1048,24/08/11 16:00:00,10.198,6.636,-0.199,-1.185,,,
1049,24/08/11 16:30:00,10.222,6.611,-0.199,-1.185,,,
1050,24/08/11 17:00:00,10.222,6.611,-0.171,-1.185,,,
1051,24/08/11 17:30:00,10.247,6.611,-0.171,-1.185,,,
1052,24/08/11 18:00:00,10.296,6.585,-0.171,-1.185,,,
1053,24/08/11 18:30:00,10.345,6.585,-0.171,-1.185,,,
1054,24/08/11 19:00:00,10.394,6.560,-0.199,-1.185,,,
1055,24/08/11 19:30:00,10.443,6.560,-0.171,-1.185,,,
1056,24/08/11 20:00:00,10.516,6.535,-0.171,-1.185,,,
1057,24/08/11 20:30:00,10.565,6.509,-0.171,-1.185,,,
1058,24/08/11 21:00:00,10.663,6.509,-0.199,-1.185,,,
1059,24/08/11 21:30:00,10.736,6.535,-0.171,-1.185,,,
1060,24/08/11 22:00:00,10.810,6.560,-0.171,-1.185,,,
1061,24/08/11 22:30:00,10.834,6.560,-0.171,-1.185,,,
1062,24/08/11 23:00:00,10.883,6.535,-0.171,-1.185,,,
1063,24/08/11 23:30:00,10.907,6.535,-0.171,-1.185,,,
1064,24/08/12 00:00:00,10.956,6.509,-0.171,-1.185,,,
1065,24/08/12 00:30:00,11.005,6.484,-0.171,-1.185,,,
1066,24/08/12 01:00:00,11.029,6.484,-0.171,-1.157,,,
1067,24/08/12 01:30:00,11.053,6.458,-0.171,-1.185,,,
1068,24/08/12 02:00:00,11.102,6.458,-0.171,-1.185,,,
1069,24/08/12 02:30:00,11.102,6.433,-0.171,-1.185,,,
1070,24/08/12 03:00:00,11.102,6.408,-0.171,-1.185,,,
1071,24/08/12 03:30:00,11.078,6.408,-0.171,-1.185,,,
1072,24/08/12 04:00:00,11.053,6.382,-0.171,-1.185,,,
1073,24/08/12 04:30:00,11.029,6.382,-0.171,-1.185,,,
1074,24/08/12 05:00:00,10.980,6.357,-0.171,-1.185,,,
1075,24/08/12 05:30:00,10.956,6.357,-0.171,-1.185,,,
1076,24/08/12 06:00:00,10.883,6.331,-0.171,-1.185,,,
1077,24/08/12 06:30:00,10.834,6.331,-0.171,-1.185,,,
1078,24/08/12 07:00:00,10.761,6.331,-0.171,-1.185,,,
1079,24/08/12 07:30:00,10.712,6.306,-0.171,-1.185,,,
1080,24/08/12 08:00:00,10.638,6.306,-0.171,-1.185,,,
1081,24/08/12 08:30:00,10.565,6.281,-0.171,-1.185,,,
1082,24/08/12 09:00:00,10.492,6.281,-0.171,-1.185,,,
1083,24/08/12 09:30:00,10.443,6.281,-0.171,-1.185,,,
1084,24/08/12 10:00:00,10.369,6.255,-0.171,-1.185,,,
1085,24/08/12 10:30:00,10.296,6.255,-0.171,-1.185,,,
1086,24/08/12 11:00:00,10.247,6.255,-0.171,-1.157,,,
1087,24/08/12 11:30:00,10.198,6.255,-0.171,-1.157,,,
1088,24/08/12 12:00:00,10.124,6.230,-0.171,-1.157,,,
1089,24/08/12 12:30:00,10.051,6.230,-0.171,-1.185,,,
1090,24/08/12 13:00:00,10.001,6.204,-0.171,-1.157,,,
1091,24/08/12 13:30:00,9.952,6.204,-0.171,-1.185,,,
1092,24/08/12 14:00:00,9.879,6.179,-0.171,-1.185,,,
1093,24/08/12 14:30:00,9.829,6.179,-0.171,-1.185,,,
1094,24/08/12 15:00:00,9.780,6.153,-0.171,-1.185,,,
1095,24/08/12 15:30:00,9.731,6.153,-0.171,-1.185,,,
1096,24/08/12 16:00:00,9.706,6.128,-0.171,-1.185,,,
1097,24/08/12 16:30:00,9.657,6.128,-0.171,-1.157,,,
1098,24/08/12 17:00:00,9.632,6.102,-0.171,-1.157,,,
1099,24/08/12 17:30:00,9.657,6.077,-0.143,-1.157,,,
1100,24/08/12 18:00:00,9.657,6.077,-0.171,-1.185,,,
1101,24/08/12 18:30:00,9.682,6.051,-0.171,-1.157,,,
1102,24/08/12 19:00:00,9.706,6.026,-0.171,-1.185,,,
1103,24/08/12 19:30:00,9.731,6.026,-0.171,-1.157,,,
1104,24/08/12 20:00:00,9.756,6.000,-0.171,-1.157,,,
1105,24/08/12 20:30:00,9.829,5.975,-0.143,-1.157,,,
1106,24/08/12 21:00:00,9.879,5.949,-0.143,-1.157,,,
1107,24/08/12 21:30:00,9.952,5.924,-0.171,-1.157,,,
1108,24/08/12 22:00:00,10.001,5.924,-0.171,-1.185,,,
1109,24/08/12 22:30:00,10.075,5.898,-0.171,-1.157,,,
1110,24/08/12 23:00:00,10.149,5.898,-0.143,-1.157,,,
1111,24/08/12 23:30:00,10.222,5.872,-0.143,-1.157,,,
1112,24/08/13 00:00:00,10.296,5.872,-0.143,-1.157,,,
1113,24/08/13 00:30:00,10.345,5.847,-0.143,-1.157,,,
1114,24/08/13 01:00:00,10.394,5.847,-0.143,-1.185,,,
1115,24/08/13 01:30:00,10.443,5.821,-0.143,-1.157,,,
1116,24/08/13 02:00:00,10.467,5.821,-0.143,-1.185,,,
1117,24/08/13 02:30:00,10.467,5.821,-0.143,-1.157,,,
1118,24/08/13 03:00:00,10.467,5.821,-0.143,-1.157,,,
1119,24/08/13 03:30:00,10.467,5.821,-0.143,-1.157,,,
1120,24/08/13 04:00:00,10.443,5.821,-0.143,-1.157,,,
1121,24/08/13 04:30:00,10.418,5.821,-0.143,-1.157,,,
1122,24/08/13 05:00:00,10.394,5.796,-0.143,-1.157,,,
1123,24/08/13 05:30:00,10.345,5.821,-0.143,-1.157,,,
1124,24/08/13 06:00:00,10.296,5.821,-0.143,-1.157,,,
1125,24/08/13 06:30:00,10.222,5.821,-0.143,-1.157,,,
1126,24/08/13 07:00:00,10.173,5.821,-0.143,-1.157,,,
1127,24/08/13 07:30:00,10.100,5.821,-0.143,-1.157,,,
1128,24/08/13 08:00:00,10.026,5.796,-0.143,-1.157,,,
1129,24/08/13 08:30:00,9.952,5.796,-0.143,-1.157,,,
1130,24/08/13 09:00:00,9.903,5.796,-0.143,-1.157,,,
1131,24/08/13 09:30:00,9.829,5.821,-0.143,-1.157,,,
1132,24/08/13 10:00:00,9.756,5.796,-0.143,-1.157,,,
1133,24/08/13 10:30:00,9.706,5.796,-0.143,-1.157,,,
1134,24/08/13 11:00:00,9.632,5.796,-0.143,-1.157,,,
1135,24/08/13 11:30:00,9.558,5.796,-0.143,-1.157,,,
1136,24/08/13 12:00:00,9.509,5.796,-0.143,-1.157,,,
1137,24/08/13 12:30:00,9.435,5.796,-0.143,-1.157,,,
1138,24/08/13 13:00:00,9.336,5.796,-0.143,-1.157,,,
1139,24/08/13 13:30:00,9.238,5.796,-0.143,-1.157,,,
1140,24/08/13 14:00:00,9.139,5.796,-0.143,-1.157,,,
1141,24/08/13 14:30:00,9.040,5.796,-0.143,-1.157,,,
1142,24/08/13 15:00:00,8.941,5.770,-0.143,-1.157,,,
1143,24/08/13 15:30:00,8.866,5.770,-0.143,-1.157,,,
1144,24/08/13 16:00:00,8.841,5.770,-0.143,-1.157,,,
1145,24/08/13 16:30:00,8.841,5.745,-0.143,-1.157,,,
1146,24/08/13 17:00:00,8.866,5.745,-0.143,-1.157,,,
1147,24/08/13 17:30:00,8.941,5.719,-0.143,-1.157,,,
1148,24/08/13 18:00:00,9.015,5.693,-0.143,-1.157,,,
1149,24/08/13 18:30:00,9.089,5.693,-0.143,-1.157,,,
1150,24/08/13 19:00:00,9.188,5.668,-0.143,-1.157,,,
1151,24/08/13 19:30:00,9.287,5.668,-0.143,-1.157,,,
1152,24/08/13 20:00:00,9.386,5.642,-0.143,-1.157,,,
1153,24/08/13 20:30:00,9.485,5.616,-0.143,-1.157,,,
1154,24/08/13 21:00:00,9.583,5.616,-0.143,-1.157,,,
1155,24/08/13 21:30:00,9.706,5.591,-0.143,-1.157,,,
1156,24/08/13 22:00:00,9.829,5.565,-0.143,-1.157,,,
1157,24/08/13 22:30:00,9.928,5.565,-0.143,-1.157,,,
1158,24/08/13 23:00:00,10.001,5.539,-0.143,-1.157,,,
1159,24/08/13 23:30:00,10.075,5.539,-0.143,-1.157,,,
1160,24/08/14 00:00:00,10.173,5.539,-0.143,-1.157,,,
1161,24/08/14 00:30:00,10.247,5.514,-0.143,-1.157,,,
1162,24/08/14 01:00:00,10.320,5.514,-0.143,-1.157,,,
1163,24/08/14 01:30:00,10.394,5.514,-0.143,-1.157,,,
1164,24/08/14 02:00:00,10.443,5.514,-0.143,-1.157,,,
1165,24/08/14 02:30:00,10.492,5.514,-0.143,-1.157,,,
1166,24/08/14 03:00:00,10.565,5.488,-0.143,-1.157,,,
1167,24/08/14 03:30:00,10.614,5.488,-0.143,-1.157,,,
1168,24/08/14 04:00:00,10.638,5.488,-0.143,-1.157,,,
1169,24/08/14 04:30:00,10.687,5.488,-0.143,-1.157,,,
1170,24/08/14 05:00:00,10.712,5.514,-0.143,-1.157,,,
1171,24/08/14 05:30:00,10.687,5.514,-0.143,-1.157,,,
1172,24/08/14 06:00:00,10.663,5.514,-0.143,-1.157,,,
1173,24/08/14 06:30:00,10.590,5.539,-0.143,-1.157,,,
1174,24/08/14 07:00:00,10.516,5.539,-0.143,-1.128,,,
1175,24/08/14 07:30:00,10.394,5.539,-0.143,-1.128,,,
1176,24/08/14 08:00:00,10.296,5.565,-0.143,-1.157,,,
1177,24/08/14 08:30:00,10.173,5.565,-0.143,-1.157,,,
1178,24/08/14 09:00:00,10.051,5.591,-0.116,-1.157,,,
1179,24/08/14 09:30:00,9.928,5.616,-0.143,-1.157,,,
1180,24/08/14 10:00:00,9.805,5.616,-0.116,-1.157,,,
1181,24/08/14 10:30:00,9.682,5.642,-0.143,-1.157,,,
1182,24/08/14 11:00:00,9.558,5.642,-0.143,-1.128,,,
1183,24/08/14 11:30:00,9.435,5.668,-0.143,-1.157,,,
1184,24/08/14 12:00:00,9.287,5.668,-0.143,-1.157,,,
1185,24/08/14 12:30:00,9.163,5.693,-0.116,-1.128,,,
1186,24/08/14 13:00:00,9.015,5.693,-0.143,-1.157,,,
1187,24/08/14 13:30:00,8.866,5.693,-0.116,-1.157,,,
1188,24/08/14 14:00:00,8.742,5.693,-0.116,-1.128,,,
1189,24/08/14 14:30:00,8.643,5.693,-0.116,-1.157,,,
1190,24/08/14 15:00:00,8.543,5.693,-0.143,-1.157,,,
1191,24/08/14 15:30:00,8.519,5.693,-0.116,-1.157,,,
1192,24/08/14 16:00:00,8.519,5.693,-0.116,-1.128,,,
1193,24/08/14 16:30:00,8.568,5.693,-0.116,-1.157,,,
1194,24/08/14 17:00:00,8.668,5.668,-0.116,-1.128,,,
1195,24/08/14 17:30:00,8.792,5.668,-0.116,-1.157,,,
1196,24/08/14 18:00:00,8.941,5.668,-0.116,-1.128,,,
1197,24/08/14 18:30:00,9.089,5.642,-0.116,-1.128,,,
1198,24/08/14 19:00:00,9.262,5.616,-0.116,-1.128,,,
1199,24/08/14 19:30:00,9.435,5.591,-0.116,-1.157,,,
1200,24/08/14 20:00:00,9.608,5.565,-0.143,-1.157,,,
1201,24/08/14 20:30:00,9.780,5.539,-0.116,-1.128,,,
1202,24/08/14 21:00:00,9.952,5.514,-0.116,-1.157,,,
1203,24/08/14 21:30:00,10.075,5.514,-0.116,-1.157,,,
1204,24/08/14 22:00:00,10.222,5.488,-0.116,-1.157,,,
1205,24/08/14 22:30:00,10.345,5.488,-0.116,-1.157,,,
1206,24/08/14 23:00:00,10.443,5.462,-0.116,-1.157,,,
1207,24/08/14 23:30:00,10.565,5.462,-0.116,-1.157,,,
1208,24/08/15 00:00:00,10.687,5.437,-0.116,-1.157,,,
1209,24/08/15 00:30:00,10.810,5.437,-0.116,-1.128,,,
1210,24/08/15 01:00:00,10.907,5.437,-0.116,-1.128,,,
1211,24/08/15 01:30:00,10.956,5.437,-0.116,-1.157,,,
1212,24/08/15 02:00:00,11.005,5.437,-0.116,-1.157,,,
1213,24/08/15 02:30:00,11.053,5.437,-0.116,-1.128,,,
1214,24/08/15 03:00:00,11.078,5.437,-0.116,-1.128,,,
1215,24/08/15 03:30:00,11.102,5.437,-0.116,-1.128,,,
1216,24/08/15 04:00:00,11.102,5.437,-0.116,-1.128,,,
1217,24/08/15 04:30:00,11.078,5.462,-0.116,-1.128,,,
1218,24/08/15 05:00:00,11.053,5.462,-0.116,-1.128,,,
1219,24/08/15 05:30:00,11.005,5.462,-0.116,-1.128,,,
1220,24/08/15 06:00:00,10.956,5.488,-0.116,-1.157,,,
1221,24/08/15 06:30:00,10.858,5.514,-0.116,-1.128,,,
1222,24/08/15 07:00:00,10.761,5.514,-0.116,-1.128,,,
1223,24/08/15 07:30:00,10.638,5.514,-0.116,-1.128,,,
1224,24/08/15 08:00:00,10.541,5.539,-0.116,-1.128,,,
1225,24/08/15 08:30:00,10.418,5.539,-0.116,-1.128,,,
1226,24/08/15 09:00:00,10.296,5.565,-0.116,-1.128,,,
1227,24/08/15 09:30:00,10.173,5.565,-0.116,-1.128,,,
1228,24/08/15 10:00:00,10.075,5.591,-0.116,-1.128,,,
1229,24/08/15 10:30:00,9.952,5.616,-0.116,-1.128,,,
1230,24/08/15 11:00:00,9.829,5.616,-0.116,-1.128,,,
1231,24/08/15 11:30:00,9.706,5.616,-0.116,-1.157,,,
1232,24/08/15 12:00:00,9.583,5.642,-0.116,-1.128,,,
1233,24/08/15 12:30:00,9.485,5.642,-0.116,-1.128,,,
1234,24/08/15 13:00:00,9.386,5.642,-0.116,-1.128,,,
1235,24/08/15 13:30:00,9.287,5.668,-0.116,-1.128,,,
1236,24/08/15 14:00:00,9.188,5.668,-0.116,-1.128,,,
1237,24/08/15 14:30:00,9.114,5.668,-0.116,-1.128,,,
1238,24/08/15 15:00:00,9.064,5.668,-0.116,-1.128,,,
1239,24/08/15 15:30:00,9.064,5.668,-0.116,-1.128,,,
1240,24/08/15 16:00:00,9.089,5.668,-0.116,-1.128,,,
1241,24/08/15 16:30:00,9.139,5.668,-0.116,-1.128,,,
1242,24/08/15 17:00:00,9.238,5.668,-0.116,-1.128,,,
1243,24/08/15 17:30:00,9.336,5.642,-0.116,-1.128,,,
1244,24/08/15 18:00:00,9.460,5.642,-0.116,-1.128,,,
1245,24/08/15 18:30:00,9.608,5.642,-0.116,-1.128,,,
1246,24/08/15 19:00:00,9.731,5.616,-0.116,-1.128,,,
1247,24/08/15 19:30:00,9.854,5.591,-0.116,-1.128,,,
1248,24/08/15 20:00:00,10.001,5.591,-0.116,-1.128,,,
1249,24/08/15 20:30:00,10.173,5.591,-0.116,-1.128,,,
1250,24/08/15 21:00:00,10.296,5.591,-0.088,-1.128,,,
1251,24/08/15 21:30:00,10.443,5.591,-0.116,-1.128,,,
1252,24/08/15 22:00:00,10.590,5.591,-0.088,-1.128,,,
1253,24/08/15 22:30:00,10.712,5.591,-0.116,-1.128,,,
1254,24/08/15 23:00:00,10.858,5.616,-0.088,-1.128,,,
1255,24/08/15 23:30:00,11.005,5.616,-0.088,-1.128,,,
1256,24/08/16 00:00:00,11.151,5.642,-0.116,-1.128,,,
1257,24/08/16 00:30:00,11.273,5.668,-0.088,-1.128,,,
1258,24/08/16 01:00:00,11.394,5.693,-0.088,-1.128,,,
1259,24/08/16 01:30:00,11.467,5.719,-0.116,-1.128,,,
1260,24/08/16 02:00:00,11.516,5.770,-0.088,-1.128,,,
1261,24/08/16 02:30:00,11.565,5.796,-0.116,-1.128,,,
1262,24/08/16 03:00:00,11.613,5.847,-0.116,-1.128,,,
1263,24/08/16 03:30:00,11.637,5.872,-0.088,-1.128,,,
1264,24/08/16 04:00:00,11.662,5.924,-0.088,-1.128,,,
1265,24/08/16 04:30:00,11.662,5.975,-0.088,-1.128,,,
1266,24/08/16 05:00:00,11.613,6.026,-0.088,-1.128,,,
1267,24/08/16 05:30:00,11.516,6.077,-0.088,-1.128,,,
1268,24/08/16 06:00:00,11.394,6.102,-0.088,-1.128,,,
1269,24/08/16 06:30:00,11.297,6.153,-0.088,-1.128,,,
1270,24/08/16 07:00:00,11.175,6.204,-0.088,-1.128,,,
1271,24/08/16 07:30:00,11.053,6.255,-0.088,-1.128,,,
1272,24/08/16 08:00:00,10.956,6.281,-0.088,-1.128,,,
1273,24/08/16 08:30:00,10.810,6.331,-0.088,-1.128,,,
1274,24/08/16 09:00:00,10.663,6.357,-0.088,-1.128,,,
1275,24/08/16 09:30:00,10.541,6.408,-0.088,-1.128,,,
1276,24/08/16 10:00:00,10.418,6.458,-0.088,-1.128,,,
1277,24/08/16 10:30:00,10.345,6.484,-0.088,-1.128,,,
1278,24/08/16 11:00:00,10.320,6.509,-0.088,-1.128,,,
1279,24/08/16 11:30:00,10.271,6.535,-0.088,-1.128,,,
1280,24/08/16 12:00:00,10.247,6.535,-0.088,-1.128,,,
1281,24/08/16 12:30:00,10.222,6.560,-0.088,-1.128,,,
1282,24/08/16 13:00:00,10.198,6.585,-0.088,-1.128,,,
1283,24/08/16 13:30:00,10.173,6.585,-0.088,-1.128,,,
1284,24/08/16 14:00:00,10.149,6.611,-0.088,-1.128,,,
1285,24/08/16 14:30:00,10.124,6.611,-0.088,-1.100,,,
1286,24/08/16 15:00:00,10.149,6.636,-0.088,-1.128,,,
1287,24/08/16 15:30:00,10.173,6.636,-0.088,-1.128,,,
1288,24/08/16 16:00:00,10.198,6.636,-0.088,-1.128,,,
1289,24/08/16 16:30:00,10.296,6.661,-0.088,-1.128,,,
1290,24/08/16 17:00:00,10.443,6.661,-0.088,-1.128,,,
1291,24/08/16 17:30:00,10.590,6.636,-0.088,-1.128,,,
1292,24/08/16 18:00:00,10.736,6.661,-0.088,-1.100,,,
1293,24/08/16 18:30:00,10.883,6.661,-0.088,-1.128,,,
1294,24/08/16 19:00:00,11.053,6.661,-0.088,-1.128,,,
1295,24/08/16 19:30:00,11.248,6.661,-0.088,-1.128,,,
1296,24/08/16 20:00:00,11.467,6.661,-0.088,-1.100,,,
1297,24/08/16 20:30:00,11.710,6.661,-0.088,-1.128,,,
1298,24/08/16 21:00:00,11.904,6.687,-0.088,-1.128,,,
1299,24/08/16 21:30:00,12.050,6.687,-0.088,-1.100,,,
1300,24/08/16 22:00:00,12.243,6.712,-0.088,-1.128,,,
1301,24/08/16 22:30:00,12.389,6.737,-0.088,-1.128,,,
1302,24/08/16 23:00:00,12.558,6.763,-0.088,-1.128,,,
1303,24/08/16 23:30:00,12.654,6.788,-0.088,-1.128,,,
1304,24/08/17 00:00:00,12.775,6.813,-0.088,-1.128,,,
1305,24/08/17 00:30:00,12.896,6.864,-0.088,-1.128,,,
1306,24/08/17 01:00:00,12.896,6.864,-0.088,-1.128,,,
1307,24/08/17 01:30:00,12.871,6.839,-0.088,-1.128,,,
1308,24/08/17 02:00:00,12.799,6.839,-0.088,-1.128,,,
1309,24/08/17 02:30:00,12.727,6.788,-0.088,-1.128,,,
1310,24/08/17 03:00:00,12.630,6.737,-0.088,-1.100,,,
1311,24/08/17 03:30:00,12.509,6.687,-0.088,-1.100,,,
1312,24/08/17 04:00:00,12.437,6.687,-0.088,-1.100,,,
1313,24/08/17 04:30:00,12.340,6.687,-0.088,-1.128,,,
1314,24/08/17 05:00:00,12.219,6.687,-0.088,-1.128,,,
1315,24/08/17 05:30:00,12.098,6.687,-0.088,-1.100,,,
1316,24/08/17 06:00:00,11.977,6.712,-0.088,-1.100,,,
1317,24/08/17 06:30:00,11.856,6.712,-0.088,-1.128,,,
1318,24/08/17 07:00:00,11.759,6.737,-0.088,-1.128,,,
1319,24/08/17 07:30:00,11.637,6.737,-0.088,-1.100,,,
1320,24/08/17 08:00:00,11.565,6.737,-0.088,-1.100,,,
1321,24/08/17 08:30:00,11.467,6.763,-0.088,-1.100,,,
1322,24/08/17 09:00:00,11.394,6.763,-0.088,-1.100,,,
1323,24/08/17 09:30:00,11.273,6.788,-0.088,-1.100,,,
1324,24/08/17 10:00:00,11.175,6.788,-0.088,-1.100,,,
1325,24/08/17 10:30:00,11.053,6.763,-0.088,-1.100,,,
1326,24/08/17 11:00:00,10.932,6.763,-0.088,-1.100,,,
1327,24/08/17 11:30:00,10.834,6.763,-0.088,-1.100,,,
1328,24/08/17 12:00:00,10.736,6.763,-0.088,-1.100,,,
1329,24/08/17 12:30:00,10.687,6.788,-0.060,-1.100,,,
1330,24/08/17 13:00:00,10.638,6.839,-0.060,-1.100,,,
1331,24/08/17 13:30:00,10.590,6.889,-0.088,-1.100,,,
1332,24/08/17 14:00:00,10.565,7.393,-0.060,-1.100,,,
1333,24/08/17 14:30:00,10.516,7.970,-0.088,-1.100,,,
1334,24/08/17 15:00:00,10.467,7.544,-0.088,-1.100,,,
1335,24/08/17 15:30:00,10.198,6.433,-0.088,-1.100,,,
1336,24/08/17 16:00:00,10.173,6.255,-0.088,-1.100,,,
1337,24/08/17 16:30:00,10.222,6.306,-0.060,-1.100,,,
1338,24/08/17 17:00:00,10.198,6.331,-0.088,-1.100,,,
1339,24/08/17 17:30:00,10.198,6.331,-0.060,-1.100,,,
1340,24/08/17 18:00:00,10.149,6.331,-0.060,-1.100,,,
1341,24/08/17 18:30:00,10.075,6.281,-0.060,-1.100,,,
1342,24/08/17 19:00:00,10.026,6.255,-0.060,-1.100,,,
1343,24/08/17 19:30:00,9.977,6.230,-0.088,-1.100,,,
1344,24/08/17 20:00:00,9.928,6.179,-0.060,-1.100,,,
1345,24/08/17 20:30:00,9.879,6.153,-0.060,-1.100,,,
1346,24/08/17 21:00:00,9.854,6.128,-0.060,-1.100,,,
1347,24/08/17 21:30:00,9.829,6.102,-0.060,-1.100,,,
1348,24/08/17 22:00:00,9.805,6.077,-0.060,-1.100,,,
1349,24/08/17 22:30:00,9.780,6.051,-0.088,-1.128,,,
1350,24/08/17 23:00:00,9.780,6.026,-0.060,-1.100,,,
